,Unnamed: 0,election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes,StreetAddress,City,State,ZipCode,category,NonReligious,ReligiousBuilding,BuildingType,Latitude,Longitude
77,77,11/3/2020,IA,Black Hawk,Black Hawk,county,W201,Precinct W201,0,election_day,HAMMOND AVE BRETHREN CHURCH,"1604 HAMMOND AV, WATERLOO, IA 50702",0,ORR,10/9/2020,0,1604 HAMMOND AV,WATERLOO,IA,50702,ReligiousBuilding,0,1,Religious,42.4706768,-92.3380618
78,78,11/3/2020,IA,Black Hawk,Black Hawk,county,W202,Precinct W202,0,election_day,GRACE BAPTIST CHURCH,"3820 HAMMOND AV, WATERLOO, IA 50702",0,ORR,10/9/2020,0,3820 HAMMOND AV,WATERLOO,IA,50702,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,42.4597099,-92.3380663
79,79,11/3/2020,IA,Black Hawk,Black Hawk,county,W203,Precinct W203,0,election_day,HAMMOND AVE BRETHREN CHURCH,"1604 HAMMOND AV, WATERLOO, IA 50702",0,ORR,10/9/2020,0,1604 HAMMOND AV,WATERLOO,IA,50702,ReligiousBuilding,0,1,Religious,42.4706768,-92.3380618
80,80,11/3/2020,IA,Black Hawk,Black Hawk,county,W204,Precinct W204,0,election_day,GRACE BAPTIST CHURCH,"3820 HAMMOND AV, WATERLOO, IA 50702",0,ORR,10/9/2020,0,3820 HAMMOND AV,WATERLOO,IA,50702,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,42.4597099,-92.3380663
81,81,11/3/2020,IA,Black Hawk,Black Hawk,county,W205,Precinct W205,0,election_day,HAWKEYE CENTER (HCC CAMPUS),"1501 E ORANGE RD, WATERLOO, IA 50701",0,ORR,10/9/2020,0,1501 E ORANGE RD,WATERLOO,IA,50701,NonReligious,1,0,NonReligious,42.4324728,-92.327428
82,82,11/3/2020,IA,Black Hawk,Black Hawk,county,W206,Precinct W206,0,election_day,S. WLOO CHURCH OF THE BRETHREN,"6227 KIMBALL AV, WATERLOO, IA 50701",0,ORR,10/9/2020,0,6227 KIMBALL AV,WATERLOO,IA,50701,ReligiousBuilding,0,1,Religious,42.4246644,-92.3562578
83,83,11/3/2020,IA,Black Hawk,Black Hawk,county,W301,Precinct W301,0,election_day,RIVER'S EDGE CHRISTIAN CHURCH,"1247 CEDAR BEND ST, WATERLOO, IA 50703",0,ORR,10/9/2020,0,1247 CEDAR BEND ST,WATERLOO,IA,50703,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,42.5314068,-92.3710507
84,84,11/3/2020,IA,Black Hawk,Black Hawk,county,W302,Precinct W302,0,election_day,ST PAUL UNITED METHODIST CHURCH,"207 W LOUISE ST, WATERLOO, IA 50703",0,ORR,10/9/2020,0,207 W LOUISE ST,WATERLOO,IA,50703,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,42.5234905,-92.3405825
85,85,11/3/2020,IA,Black Hawk,Black Hawk,county,W303,Precinct W303,0,election_day,ST PAUL UNITED METHODIST CHURCH,"207 W LOUISE ST, WATERLOO, IA 50703",0,ORR,10/9/2020,0,207 W LOUISE ST,WATERLOO,IA,50703,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,42.5234905,-92.3405825
86,86,11/3/2020,IA,Black Hawk,Black Hawk,county,W304,Precinct W304,0,election_day,RIVER'S EDGE CHRISTIAN CHURCH,"1247 CEDAR BEND ST, WATERLOO, IA 50703",0,ORR,10/9/2020,0,1247 CEDAR BEND ST,WATERLOO,IA,50703,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,42.5314068,-92.3710507
87,87,11/3/2020,IA,Black Hawk,Black Hawk,county,W305,Precinct W305,0,election_day,OUR SAVIORS LUTHERAN CHURCH,"420 HARWOOD AV, WATERLOO, IA 50701",0,ORR,10/9/2020,0,420 HARWOOD AV,WATERLOO,IA,50701,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,42.5009871,-92.3713834
88,88,11/3/2020,IA,Black Hawk,Black Hawk,county,W306,Precinct W306,0,election_day,WATERLOO CENTER FOR THE ARTS,"225 COMMERCIAL ST, WATERLOO, IA 50701",0,ORR,10/9/2020,0,225 COMMERCIAL ST,WATERLOO,IA,50701,NonReligious,1,0,NonReligious,42.4980059,-92.342681
89,89,11/3/2020,IA,Black Hawk,Black Hawk,county,W401,Precinct W401,0,election_day,GOOD SHEPHERD LUTHERAN CHURCH,"517 E DONALD ST, WATERLOO, IA 50703",0,ORR,10/9/2020,0,517 E DONALD ST,WATERLOO,IA,50703,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,42.52801311,-92.33162746
90,90,11/3/2020,IA,Black Hawk,Black Hawk,county,W402,Precinct W402,0,election_day,GOOD SHEPHERD LUTHERAN CHURCH,"517 E DONALD ST, WATERLOO, IA 50703",0,ORR,10/9/2020,0,517 E DONALD ST,WATERLOO,IA,50703,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,42.52801311,-92.33162746
91,91,11/3/2020,IA,Black Hawk,Black Hawk,county,W403,Precinct W403,0,election_day,WATERLOO CITY HALL,"715 MULBERRY ST (2ND FLOOR), WATERLOO, IA 50703",0,ORR,10/9/2020,0,715 MULBERRY ST (2ND FLOOR),WATERLOO,IA,50703,NonReligious,1,0,NonReligious,42.499163,-92.3320416
92,92,11/3/2020,IA,Black Hawk,Black Hawk,county,W404,Precinct W404,0,election_day,WATERLOO CITY HALL,"715 MULBERRY ST (2ND FLOOR), WATERLOO, IA 50703",0,ORR,10/9/2020,0,715 MULBERRY ST (2ND FLOOR),WATERLOO,IA,50703,NonReligious,1,0,NonReligious,42.499163,-92.3320416
93,93,11/3/2020,IA,Black Hawk,Black Hawk,county,W405,Precinct W405,0,election_day,PAYNE MEMORIAL AME CHURCH,"1044 MOBILE ST, WATERLOO, IA 50703",0,ORR,10/9/2020,0,1044 MOBILE ST,WATERLOO,IA,50703,ReligiousBuilding,0,1,Religious,42.5068887,-92.3224446
94,94,11/3/2020,IA,Black Hawk,Black Hawk,county,W406,Precinct W406,0,election_day,HEALTH DEPARTMENT,"1407 INDEPENDENCE AVE, WATERLOO, IA 50703",0,ORR,10/9/2020,0,1407 INDEPENDENCE AVE,WATERLOO,IA,50703,NonReligious,1,0,NonReligious,42.4992618,-92.3063338
95,95,11/3/2020,IA,Black Hawk,Black Hawk,county,W501,Precinct W501,0,election_day,WATERLOO CENTER FOR THE ARTS,"225 COMMERCIAL ST, WATERLOO, IA 50701",0,ORR,10/9/2020,0,225 COMMERCIAL ST,WATERLOO,IA,50701,NonReligious,1,0,NonReligious,42.4980059,-92.342681
96,96,11/3/2020,IA,Black Hawk,Black Hawk,county,W502,Precinct W502,0,election_day,SONS OF JACOB SYNAGOGUE,"411 E MITCHELL AV, WATERLOO, IA 50702",0,ORR,10/9/2020,0,411 E MITCHELL AV,WATERLOO,IA,50702,ReligiousBuilding,0,1,Religious,42.4772763,-92.3516623
97,97,11/3/2020,IA,Black Hawk,Black Hawk,county,W503,Precinct W503,0,election_day,SONS OF JACOB SYNAGOGUE,"411 E MITCHELL AV, WATERLOO, IA 50702",0,ORR,10/9/2020,0,411 E MITCHELL AV,WATERLOO,IA,50702,ReligiousBuilding,0,1,Religious,42.4772763,-92.3516623
98,98,11/3/2020,IA,Black Hawk,Black Hawk,county,W504,Precinct W504,0,election_day,KIMBALL RIDGE CENTER A,"2101 KIMBALL AVE, WATERLOO, IA 50702",0,ORR,10/9/2020,0,2101 KIMBALL AVE,WATERLOO,IA,50702,NonReligious,1,0,NonReligious,42.4706947,-92.35687726
99,99,11/3/2020,IA,Black Hawk,Black Hawk,county,W505,Precinct W505,0,election_day,ZION LUTHERAN CHURCH,"810 KIMBALL AV, WATERLOO, IA 50701",0,ORR,10/9/2020,0,810 KIMBALL AV,WATERLOO,IA,50701,"ReligiousBuilding, ReligiousBuilding, ReligiousBuilding",0,3,Religious,42.4832511,-92.3576264
100,100,11/3/2020,IA,Black Hawk,Black Hawk,county,W506,Precinct W506,0,election_day,KIMBALL RIDGE CENTER B,"2101 KIMBALL AVE, WATERLOO, IA 50702",0,ORR,10/9/2020,0,2101 KIMBALL AVE,WATERLOO,IA,50702,NonReligious,1,0,NonReligious,42.4706947,-92.35687726
101,101,11/3/2020,IA,Black Hawk,Black Hawk,county,X101,Precinct X101,0,election_day,EAGLES CLUB,"2125 W LONE TREE RD (EAST ENTR), CEDAR FALLS, IA 50613",0,ORR,10/9/2020,0,2125 W LONE TREE RD (EAST ENTR),CEDAR FALLS,IA,50613,NonReligious,1,0,NonReligious,42.5634002,-92.4718182
102,102,11/3/2020,IA,Black Hawk,Black Hawk,county,X102,Precinct X102,0,election_day,UNI-DOME,"2501 HUDSON RD (SW ENTRANCE), CEDAR FALLS, IA 50614",0,ORR,10/9/2020,0,2501 HUDSON RD (SW ENTRANCE),CEDAR FALLS,IA,50614,NonReligious,1,0,NonReligious,42.51496571,-92.46555298
103,103,11/3/2020,IA,Black Hawk,Black Hawk,county,X103,Precinct X103,0,election_day,CEDAR FALLS CITY HALL,"220 CLAY ST (COUNCIL CHAMBERS), CEDAR FALLS, IA 50613",0,ORR,10/9/2020,0,220 CLAY ST (COUNCIL CHAMBERS),CEDAR FALLS,IA,50613,NonReligious,1,0,NonReligious,42.5364095,-92.4477676
104,104,11/3/2020,IA,Black Hawk,Black Hawk,county,X201,Precinct X201,0,election_day,UNITED CHURCH OF CHRIST,"9204 UNIVERSITY AVE, CEDAR FALLS, IA 50613",0,ORR,10/9/2020,0,9204 UNIVERSITY AVE,CEDAR FALLS,IA,50613,ReligiousBuilding,0,1,Religious,42.5052839,-92.4699144
105,105,11/3/2020,IA,Black Hawk,Black Hawk,county,X202,Precinct X202 & CF Twp,0,election_day,BETHLEHEM LUTHERAN CHURCH,"4000 HUDSON RD, CEDAR FALLS, IA 50613",0,ORR,10/9/2020,0,4000 HUDSON RD,CEDAR FALLS,IA,50613,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,42.5026801,-92.4638111
106,106,11/3/2020,IA,Black Hawk,Black Hawk,county,X203,Precinct X203,0,election_day,CANDEO CHURCH,"1405 GREENHILL RD, CEDAR FALLS, IA 50613",0,ORR,10/9/2020,0,1405 GREENHILL RD,CEDAR FALLS,IA,50613,ReligiousBuilding,0,1,Religious,42.4966093,-92.4300743
107,107,11/3/2020,IA,Black Hawk,Black Hawk,county,X301,Precinct X301,0,election_day,CEDAR FALLS SCHOOL ADMIN. BLDG.,"1002 W 1ST ST (BOARD RM), CEDAR FALLS, IA 50613",0,ORR,10/9/2020,0,1002 W 1ST ST (BOARD RM),CEDAR FALLS,IA,50613,NonReligious,1,0,NonReligious,42.5371715,-92.4576167
108,108,11/3/2020,IA,Black Hawk,Black Hawk,county,X302,Precinct X302,0,election_day,CHURCH OF CHRIST,"2727 W 4TH ST, CEDAR FALLS, IA 50613",0,ORR,10/9/2020,0,2727 W 4TH ST,CEDAR FALLS,IA,50613,ReligiousBuilding,0,1,Religious,42.5352353,-92.479015
109,109,11/3/2020,IA,Black Hawk,Black Hawk,county,X303,Precinct X303,0,election_day,UNITED CHURCH OF CHRIST,"9204 UNIVERSITY AVE, CEDAR FALLS, IA 50613",0,ORR,10/9/2020,0,9204 UNIVERSITY AVE,CEDAR FALLS,IA,50613,ReligiousBuilding,0,1,Religious,42.5052839,-92.4699144
110,110,11/3/2020,IA,Black Hawk,Black Hawk,county,X401,Precinct X401,0,election_day,CEDAR HGTS. COMM. PRESBYT. CH.,"2015 RAINBOW DR, CEDAR FALLS, IA 50613",0,ORR,10/9/2020,0,2015 RAINBOW DR,CEDAR FALLS,IA,50613,ReligiousBuilding,0,1,Religious,42.51984122,-92.42160289
111,111,11/3/2020,IA,Black Hawk,Black Hawk,county,X402,Precinct X402,0,election_day,HEARST CENTER,"304 SEERLEY BD, CEDAR FALLS, IA 50613",0,ORR,10/9/2020,0,304 SEERLEY BD,CEDAR FALLS,IA,50613,NonReligious,1,0,NonReligious,42.53312908,-92.48893059
112,112,11/3/2020,IA,Black Hawk,Black Hawk,county,X403,Precinct X403,0,election_day,UNI-DOME,"2501 HUDSON RD (SW ENTRANCE), CEDAR FALLS, IA 50614",0,ORR,10/9/2020,0,2501 HUDSON RD (SW ENTRANCE),CEDAR FALLS,IA,50614,NonReligious,1,0,NonReligious,42.51496571,-92.46555298
113,113,11/3/2020,IA,Black Hawk,Black Hawk,county,X501,Precinct X501,0,election_day,ST TIMOTHY'S UN. METHODIST CH.,"3220 TERRACE DR, CEDAR FALLS, IA 50613",0,ORR,10/9/2020,0,3220 TERRACE DR,CEDAR FALLS,IA,50613,ReligiousBuilding,0,1,Religious,42.5097582,-92.4095222
114,114,11/3/2020,IA,Black Hawk,Black Hawk,county,X502,Precinct X502,0,election_day,ORCHARD HILL CHURCH,"3900 ORCHARD HILL DR (SOUTH ENTR. DOOR E), CEDAR FALLS, IA 50613",0,ORR,10/9/2020,0,3900 ORCHARD HILL DR (SOUTH ENTR. DOOR E),CEDAR FALLS,IA,50613,ReligiousBuilding,0,1,Religious,42.5027306,-92.4306173
115,115,11/3/2020,IA,Black Hawk,Black Hawk,county,X503,Precinct X503,0,election_day,ORCHARD HILL CHURCH,"3900 ORCHARD HILL DR (SOUTH ENTR. DOOR E), CEDAR FALLS, IA 50613",0,ORR,10/9/2020,0,3900 ORCHARD HILL DR (SOUTH ENTR. DOOR E),CEDAR FALLS,IA,50613,ReligiousBuilding,0,1,Religious,42.5027306,-92.4306173
116,116,11/3/2020,IA,Boone,Boone,county,BN1,Boone 1,0,election_day,FAIRGROUNDS COMM BLDG - BN1,"1601 INDUSTRIAL PARK RD, BOONE, IA 50036",0,ORR,10/9/2020,0,1601 INDUSTRIAL PARK RD,BOONE,IA,50036,NonReligious,1,0,NonReligious,42.0651192,-93.8683842
117,117,11/3/2020,IA,Boone,Boone,county,BN2,Boone 2,0,election_day,DMACC,"1125 HANCOCK DR, BOONE, IA 50036",0,ORR,10/9/2020,0,1125 HANCOCK DR,BOONE,IA,50036,NonReligious,1,0,NonReligious,42.0467026,-93.8750136
118,118,11/3/2020,IA,Boone,Boone,county,BN3,Boone 3,0,election_day,FIRST EVANGELICAL FREE CHURCH,"1407 KATE SHELLEY DR, BOONE, IA 50036",0,ORR,10/9/2020,0,1407 KATE SHELLEY DR,BOONE,IA,50036,ReligiousBuilding,0,1,Religious,42.0402993,-93.8807883
119,119,11/3/2020,IA,Boone,Boone,county,BN4,Boone 4/DMS Twp,0,election_day,ERICSON PUBLIC LIBRARY,"702 GREENE ST, BOONE, IA 50036",0,ORR,10/9/2020,0,702 GREENE ST,BOONE,IA,50036,NonReligious,1,0,NonReligious,42.0630657,-93.8830409
120,120,11/3/2020,IA,Boone,Boone,county,BN5,Boone 5,0,election_day,COURTHOUSE,"201 STATE ST, BOONE, IA 50036",0,ORR,10/9/2020,0,201 STATE ST,BOONE,IA,50036,NonReligious,1,0,NonReligious,42.0588402,-93.9061599
121,121,11/3/2020,IA,Boone,Boone,county,MD1,Madrid 1,0,election_day,MADRID COMM ROOM - MD1,"303 S WATER ST, MADRID, IA 50156",0,ORR,10/9/2020,0,303 S WATER ST,MADRID,IA,50156,NonReligious,1,0,NonReligious,41.8747022,-93.8213858
122,122,11/3/2020,IA,Boone,Boone,county,MD2,Madrid 2,0,election_day,MADRID COMM ROOM - MD2,"303 S WATER ST, MADRID, IA 50156",0,ORR,10/9/2020,0,303 S WATER ST,MADRID,IA,50156,NonReligious,1,0,NonReligious,41.8747022,-93.8213858
123,123,11/3/2020,IA,Boone,Boone,county,MD3,Madrid 3,0,election_day,MADRID COMM ROOM - MD3,"303 S WATER ST, MADRID, IA 50156",0,ORR,10/9/2020,0,303 S WATER ST,MADRID,IA,50156,NonReligious,1,0,NonReligious,41.8747022,-93.8213858
124,124,11/3/2020,IA,Boone,Boone,county,OG,Ogden,0,election_day,LEONARD GOOD COMM CENTER,"114 SW 8TH ST, OGDEN, IA 50212",0,ORR,10/9/2020,0,114 SW 8TH ST,OGDEN,IA,50212,NonReligious,1,0,NonReligious,42.03845,-94.0381935
125,125,11/3/2020,IA,Boone,Boone,county,RP1,Rural Precinct 1,0,election_day,MADRID PUBLIC LIBRARY,"100 W 3RD ST, MADRID, IA 50156",0,ORR,10/9/2020,0,100 W 3RD ST,MADRID,IA,50156,NonReligious,1,0,NonReligious,41.8746054,-93.8209085
126,126,11/3/2020,IA,Boone,Boone,county,RP2,Rural Precinct 2,0,election_day,LUTHER COMM ROOM,"5 LUTHER ST, LUTHER, IA 50152",0,ORR,10/9/2020,0,5 LUTHER ST,LUTHER,IA,50152,NonReligious,1,0,NonReligious,41.9672595,-93.8167387
127,127,11/3/2020,IA,Boone,Boone,county,RP3,Rural Precinct 3,0,election_day,COUNTY SHED - BERKLEY,"262 284TH ST, PERRY, IA 50220",0,ORR,10/9/2020,0,262 284TH ST,PERRY,IA,50220,NonReligious,1,0,NonReligious,41.9434133,-94.1138368
128,128,11/3/2020,IA,Boone,Boone,county,RP4,Rural Precinct 4,0,election_day,GOOD PUBLIC LIBRARY,"208 W MULBERRY ST, OGDEN, IA 50212",0,ORR,10/9/2020,0,208 W MULBERRY ST,OGDEN,IA,50212,NonReligious,1,0,NonReligious,42.0377783,-94.0301317
129,129,11/3/2020,IA,Boone,Boone,county,RP5,Rural Precinct 5,0,election_day,PILOT MOUND COMM ROOM,"112 PILOT ST, PILOT MOUND, IA 50223",0,ORR,10/9/2020,0,112 PILOT ST,PILOT MOUND,IA,50223,NonReligious,1,0,NonReligious,42.1626648,-94.0175064
130,130,11/3/2020,IA,Boone,Boone,county,RP6,Rural Precinct 6,0,election_day,FAIRGROUNDS COMM BLDG - RP6,"1601 INDUSTRIAL PARK RD, BOONE, IA 50036",0,ORR,10/9/2020,0,1601 INDUSTRIAL PARK RD,BOONE,IA,50036,NonReligious,1,0,NonReligious,42.0651192,-93.8683842
131,131,11/3/2020,IA,Bremer,Bremer,county,DV,City Of Denver-Jefferson Twp,0,election_day,DENVER COMMUNITY ROOM,"100 WASHINGTON ST, DENVER, IA 50622",0,ORR,10/9/2020,0,100 WASHINGTON ST,DENVER,IA,50622,NonReligious,1,0,NonReligious,42.67376438,-92.33724123
132,132,11/3/2020,IA,Bremer,Bremer,county,FD,City Of Frederika-Frederika Twp- Leroy Twp,0,election_day,FREDERIKA COMMUNITY BUILDING,"111 3RD ST, FREDERIKA, IA 50631",0,ORR,10/9/2020,0,111 3RD ST,FREDERIKA,IA,50631,NonReligious,1,0,NonReligious,42.88153787,-92.30681567
133,133,11/3/2020,IA,Bremer,Bremer,county,JV,City Of Janesville-Jackson Twp,0,election_day,RIVIERA ROOSE COMMUNITY CENTER,"307 MAPLE ST, JANESVILLE, IA 50647",0,ORR,10/9/2020,0,307 MAPLE ST,JANESVILLE,IA,50647,NonReligious,1,0,NonReligious,42.64856878,-92.47039512
134,134,11/3/2020,IA,Bremer,Bremer,county,LA,Lafayette Twp-Warren Twp,0,election_day,BREMER COUNTY SECONDARY ROAD BUILDING,"1995 EUCLID AVE, WAVERLY, IA 50677",0,ORR,10/9/2020,0,1995 EUCLID AVE,WAVERLY,IA,50677,NonReligious,1,0,NonReligious,42.75962736,-92.4655291
135,135,11/3/2020,IA,Bremer,Bremer,county,PL,City of Plainfield-Polk Twp-Douglas Twp,0,election_day,PLAINFIELD PUBLIC LIBRARY,"723 MAIN ST, PLAINFIELD, IA 50666",0,ORR,10/9/2020,0,723 MAIN ST,PLAINFIELD,IA,50666,NonReligious,1,0,NonReligious,42.84668726,-92.53708445
136,136,11/3/2020,IA,Bremer,Bremer,county,RD,City Of Readlyn-Franklin Twp-Maxfield Twp,0,election_day,READLYN COMMUNITY LIBRARY,"309 MAIN ST, READLYN, IA 50668",0,ORR,10/9/2020,0,309 MAIN ST,READLYN,IA,50668,NonReligious,1,0,NonReligious,42.70273156,-92.22540149
137,137,11/3/2020,IA,Bremer,Bremer,county,SU,City of Sumner-Sumner Twp-Dayton Twp,0,election_day,SUMNER AMERICAN LEGION HALL,"113 E 1ST ST, SUMNER, IA 50674",0,ORR,10/9/2020,0,113 E 1ST ST,SUMNER,IA,50674,NonReligious,1,0,NonReligious,42.84741137,-92.09762683
138,138,11/3/2020,IA,Bremer,Bremer,county,TR,City of Tripoli-Fremont Twp,0,election_day,TRIPOLI CITY HALL,"303 S MAIN ST, TRIPOLI, IA 50676",0,ORR,10/9/2020,0,303 S MAIN ST,TRIPOLI,IA,50676,NonReligious,1,0,NonReligious,42.80645483,-92.25809204
139,139,11/3/2020,IA,Bremer,Bremer,county,WL1,Waverly Ward 1-East Washington Twp,0,election_day,WAVERLY CITY HALL 1,"200 1ST ST NE, WAVERLY, IA 50677",0,ORR,10/9/2020,0,200 1ST ST NE,WAVERLY,IA,50677,NonReligious,1,0,NonReligious,42.72676575,-92.4719591
140,140,11/3/2020,IA,Bremer,Bremer,county,WL2,Waverly Ward 2-NE SEC 36 WASHINGTON TWP,0,election_day,WAVERLY CITY HALL 2,"200 1ST ST NE, WAVERLY, IA 50677",0,ORR,10/9/2020,0,200 1ST ST NE,WAVERLY,IA,50677,NonReligious,1,0,NonReligious,42.72387058,-92.46936546
141,141,11/3/2020,IA,Bremer,Bremer,county,WL3,Waverly Ward 3,0,election_day,WAVERLY FIRE STATION,"123 1ST ST SW, WAVERLY, IA 50677",0,ORR,10/9/2020,0,123 1ST ST SW,WAVERLY,IA,50677,NonReligious,1,0,NonReligious,42.7239132,-92.4718926
142,142,11/3/2020,IA,Bremer,Bremer,county,WL4,Waverly Ward 4 ,0,election_day,REDEEMER LUTHERAN CHURCH,"2001 W BREMER AVE, WAVERLY, IA 50677",0,ORR,10/9/2020,0,2001 W BREMER AVE,WAVERLY,IA,50677,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,42.72556094,-92.4951188
143,143,11/3/2020,IA,Bremer,Bremer,county,WL5,Waverly Ward 5-West Washington Twp,0,election_day,REDEEMER LUTHERAN CHURCH,"2001 W BREMER AVE, WAVERLY, IA 50677",0,ORR,10/9/2020,0,2001 W BREMER AVE,WAVERLY,IA,50677,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,42.72556094,-92.4951188
144,144,11/3/2020,IA,Buchanan,Buchanan,county,AR,Aurora,0,election_day,AURORA LEGION HALL,"302 WARREN ST PO BOX 114, AURORA, IA 50607",0,ORR,10/9/2020,0,302 WARREN ST PO BOX 114,AURORA,IA,50607,NonReligious,1,0,NonReligious,42.61868999,-91.72858441
145,145,11/3/2020,IA,Buchanan,Buchanan,county,BD,Brandon,0,election_day,METHODIST CHURCH,"455 6TH ST, JESUP, IA 50648",0,ORR,10/9/2020,0,455 6TH ST,JESUP,IA,50648,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,42.47909975,-92.06357935
146,146,11/3/2020,IA,Buchanan,Buchanan,county,FB,Fairbank,0,election_day,FAIRBANK AMERICAN LEGION,"109 MAIN ST E, FAIRBANK, IA 50629",0,ORR,10/9/2020,0,109 MAIN ST E,FAIRBANK,IA,50629,NonReligious,1,0,NonReligious,42.63935549,-92.05102877
147,147,11/3/2020,IA,Buchanan,Buchanan,county,HT,Hazleton,0,election_day,FAIRBANK AMERICAN LEGION,"109 MAIN ST E, FAIRBANK, IA 50629",0,ORR,10/9/2020,0,109 MAIN ST E,FAIRBANK,IA,50629,NonReligious,1,0,NonReligious,42.63935549,-92.05102877
148,148,11/3/2020,IA,Buchanan,Buchanan,county,I1,Indep 1st Ward,0,election_day,FALCON CIVIC CENTER,"1305 5TH AVE NE, INDEPENDENCE, IA 50644",0,ORR,10/9/2020,0,1305 5TH AVE NE,INDEPENDENCE,IA,50644,NonReligious,1,0,NonReligious,42.48149819,-91.88945193
149,149,11/3/2020,IA,Buchanan,Buchanan,county,I2,Indep 2nd Ward,0,election_day,VFW,"128 3RD AVE NE, INDEPENDENCE, IA 50644",0,ORR,10/9/2020,0,128 3RD AVE NE,INDEPENDENCE,IA,50644,NonReligious,1,0,NonReligious,42.46903653,-91.89172206
150,150,11/3/2020,IA,Buchanan,Buchanan,county,I3,Indep 3rd Ward,0,election_day,SENIOR CITIZEN CENTER,"400 5TH AVE NE, INDEPENDENCE, IA 50644",0,ORR,10/9/2020,0,400 5TH AVE NE,INDEPENDENCE,IA,50644,NonReligious,1,0,NonReligious,42.47196963,-91.88934199
151,151,11/3/2020,IA,Buchanan,Buchanan,county,I4,Indep 4th Ward,0,election_day,SENIOR CITIZEN CENTER,"400 5TH AVE NE, INDEPENDENCE, IA 50644",0,ORR,10/9/2020,0,400 5TH AVE NE,INDEPENDENCE,IA,50644,NonReligious,1,0,NonReligious,42.47196963,-91.88934199
152,152,11/3/2020,IA,Buchanan,Buchanan,county,I5,Indep 5th Ward,0,election_day,VFW,"128 3RD AVE NE, INDEPENDENCE, IA 50644",0,ORR,10/9/2020,0,128 3RD AVE NE,INDEPENDENCE,IA,50644,NonReligious,1,0,NonReligious,42.46903653,-91.89172206
153,153,11/3/2020,IA,Buchanan,Buchanan,county,JS,Jesup,0,election_day,JESUP CITY HALL,"791 6TH ST, JESUP, IA 50648",0,ORR,10/9/2020,0,791 6TH ST,JESUP,IA,50648,NonReligious,1,0,NonReligious,42.47567241,-92.06346977
154,154,11/3/2020,IA,Buchanan,Buchanan,county,MN,Middlefield/Newton,0,election_day,ROWLEY COMMUNITY BLDG,"109 ELY ST, ROWLEY, IA 52329",0,ORR,10/9/2020,0,109 ELY ST,ROWLEY,IA,52329,NonReligious,1,0,NonReligious,42.37000562,-91.8438305
155,155,11/3/2020,IA,Buchanan,Buchanan,county,PW,Perry/Westburg,0,election_day,METHODIST CHURCH,"455 6TH ST, JESUP, IA 50648",0,ORR,10/9/2020,0,455 6TH ST,JESUP,IA,50648,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,42.47909975,-92.06357935
156,156,11/3/2020,IA,Buchanan,Buchanan,county,QT,Quasqueton,0,election_day,QUASQUETON LEGION HALL,"106 WATER ST S, QUASQUETON, IA 52326",0,ORR,10/9/2020,0,106 WATER ST S,QUASQUETON,IA,52326,NonReligious,1,0,NonReligious,42.39413043,-91.76085662
157,157,11/3/2020,IA,Buchanan,Buchanan,county,RW,Rowley,0,election_day,ROWLEY COMMUNITY BLDG,"109 ELY ST, ROWLEY, IA 52329",0,ORR,10/9/2020,0,109 ELY ST,ROWLEY,IA,52329,NonReligious,1,0,NonReligious,42.37000562,-91.8438305
158,158,11/3/2020,IA,Buchanan,Buchanan,county,WN,Winthrop,0,election_day,ST. PATRICK'S PARISH CENTER,"544 1ST ST S, WINTHROP, IA 50682",0,ORR,10/9/2020,0,544 1ST ST S,WINTHROP,IA,50682,ReligiousBuilding,0,1,Religious,42.46885649,-91.73188349
159,159,11/3/2020,IA,Buena Vista,Buena Vista,county,1,Storm Lake 1,0,election_day,STORM LAKE HIGH SCHOOL GYM,"621 TORNADO DR, STORM LAKE, IA 50588",0,ORR,10/9/2020,0,621 TORNADO DR,STORM LAKE,IA,50588,NonReligious,1,0,NonReligious,42.64791507,-95.19514206
160,160,11/3/2020,IA,Buena Vista,Buena Vista,county,2,Storm Lake 2,0,election_day,STORM LAKE HIGH SCHOOL GYM,"621 TORNADO DR, STORM LAKE, IA 50588",0,ORR,10/9/2020,0,621 TORNADO DR,STORM LAKE,IA,50588,NonReligious,1,0,NonReligious,42.64791507,-95.19514206
161,161,11/3/2020,IA,Buena Vista,Buena Vista,county,3,Storm Lake 3,0,election_day,ST MARK LUTHERAN CHURCH,"1614 W 5TH ST, STORM LAKE, IA 50588",0,ORR,10/9/2020,0,1614 W 5TH ST,STORM LAKE,IA,50588,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,42.64429012,-95.22477717
